x,y,z
1.4841,0.7562,7.8
1.4088,0.8633,7.8
1.3417,0.9748,7.8
1.2525,1.0698,7.8
1.1527,1.1527,7.8
1.0672,1.2495,7.8
0.9571,1.3173,7.8
0.8492,1.3858,7.8
0.7315,1.4357,7.8
0.6213,1.4999,7.8
0.5,1.5388,7.8
0.3801,1.5834,7.8
0.2588,1.634,7.8
0.1288,1.6369,7.8
0.0,1.6599,7.8
-0.1292,1.6413,7.8
-0.261,1.6477,7.8
-0.377,1.5705,7.8
-0.5046,1.553,7.8
-0.6345,1.5317,7.8
-0.7444,1.4611,7.8
-0.8523,1.3908,7.8
-0.9536,1.3125,7.8
-1.0654,1.2474,7.8
-1.1641,1.1641,7.8
-1.2456,1.0639,7.8
-1.3041,0.9475,7.8
-1.4002,0.858,7.8
-1.4393,0.7334,7.8
-1.5362,-2.9959,7.8
-1.5497,-2.9907,7.8
-1.5847,-2.9681,7.8
-1.6355,-2.9706,7.8
-1.6182,-2.9671,7.8
-1.6406,-2.9453,7.8
-1.6081,-2.9835,7.8
-1.6112,-2.9477,7.8
-1.615,-2.9956,7.8
-1.5577,-2.9601,7.8
-1.5088,-2.9796,7.8
-1.453,-0.7403,7.8
-1.3842,-0.8482,7.8
-1.3254,-0.9629,7.8
-1.2567,-1.0733,7.8
-1.1559,-1.1559,7.8
-1.0787,-1.263,7.8
-0.9715,-1.3371,7.8
-0.861,-1.405,7.8
-0.7471,-1.4662,7.8
-0.6299,-1.5207,7.8
-0.5146,-1.5838,7.8
-0.3857,-1.6067,7.8
-0.2611,-1.6485,7.8
-0.1278,-1.6243,7.8
-0.0,-1.6704,7.8
0.1299,-1.65,7.8
0.256,-1.6162,7.8
0.3839,-1.5992,7.8
0.4995,-1.5373,7.8
0.6315,-1.5246,7.8
0.7576,-1.4869,7.8
0.8704,-1.4203,7.8
0.9806,-1.3496,7.8
1.0489,-1.2281,7.8
1.1778,-1.1778,7.8
1.226,-1.0471,7.8
1.3456,-0.9776,7.8
1.3779,-0.8444,7.8
1.4673,-0.7476,7.8
1.5262,-0.6322,7.8
1.5462,-0.5024,7.8
1.6244,-0.39,7.8
1.6432,-0.2603,7.8
1.6402,-0.1291,7.8
1.7112,0.0,7.95
1.6774,0.132,7.95
1.6654,0.2638,7.95
1.6319,0.3918,7.95
1.6129,0.5241,7.95
1.5891,0.6582,7.95
1.4981,0.7633,7.95
1.4476,0.8871,7.95
1.3782,1.0013,7.95
1.3144,1.1226,7.95
1.2009,1.2009,7.95
1.1088,1.2983,7.95
1.0131,1.3945,7.95
0.8883,1.4496,7.95
0.7681,1.5075,7.95
0.6405,1.5463,7.95
0.5339,1.6432,7.95
0.4038,1.6821,7.95
0.2683,1.6939,7.95
0.1317,1.6729,7.95
0.0,1.6877,7.95
-0.1323,1.6816,7.95
-0.2645,1.67,7.95
-0.4036,1.681,7.95
-0.5288,1.6274,7.95
-0.6602,1.5939,7.95
-0.7824,1.5355,7.95
-0.8794,1.435,7.95
-0.9843,1.3548,7.95
-1.1198,1.3111,7.95
-1.2093,1.2093,7.95
-1.3028,1.1127,7.95
-1.3856,1.0067,7.95
-1.4597,0.8945,7.95
-1.4882,0.7583,7.95
-1.5771,-2.9647,7.95
-1.6051,-2.9705,7.95
-1.6656,-2.9855,7.95
-1.7064,-2.9777,7.95
-1.713,-2.9556,7.95
-1.696,-2.9788,7.95
-1.6691,-2.9962,7.95
-1.6967,-2.9497,7.95
-1.6486,-2.9619,7.95
-1.6311,-2.9873,7.95
-1.5692,-2.9607,7.95
-1.5398,-0.7846,7.95
-1.4724,-0.9023,7.95
-1.3542,-0.9839,7.95
-1.3006,-1.1108,7.95
-1.198,-1.198,7.95
-1.1199,-1.3113,7.95
-0.9955,-1.3701,7.95
-0.8865,-1.4467,7.95
-0.7745,-1.52,7.95
-0.6465,-1.5609,7.95
-0.517,-1.5912,7.95
-0.3963,-1.6507,7.95
-0.2704,-1.7072,7.95
-0.1353,-1.7195,7.95
-0.0,-1.6735,7.95
0.1342,-1.705,7.95
0.2673,-1.6877,7.95
0.391,-1.6285,7.95
0.5267,-1.621,7.95
0.6414,-1.5485,7.95
0.7708,-1.5127,7.95
0.8886,-1.4501,7.95
0.9924,-1.366,7.95
1.099,-1.2867,7.95
1.2166,-1.2166,7.95
1.3005,-1.1107,7.95
1.3806,-1.0031,7.95
1.4405,-0.8827,7.95
1.4975,-0.763,7.95
1.5871,-0.6574,7.95
1.6331,-0.5306,7.95
1.6458,-0.3951,7.95
1.6786,-0.2659,7.95
1.7158,-0.135,7.95
1.6249,0.0,8.1
1.6156,0.1272,8.1
1.6337,0.2588,8.1
1.6099,0.3865,8.1
1.5626,0.5077,8.1
1.4992,0.621,8.1
1.4496,0.7386,8.1
1.3739,0.842,8.1
1.3362,0.9708,8.1
1.2567,1.0734,8.1
1.145,1.145,8.1
1.0633,1.245,8.1
0.9635,1.3261,8.1
0.8403,1.3713,8.1
0.7539,1.4797,8.1
0.6304,1.522,8.1
0.4999,1.5385,8.1
0.3791,1.5789,8.1
0.2511,1.5854,8.1
0.1268,1.6112,8.1
0.0,1.634,8.1
-0.1286,1.6337,8.1
-0.2597,1.6399,8.1
-0.3815,1.5892,8.1
-0.4975,1.531,8.1
-0.6344,1.5315,8.1
-0.7393,1.4509,8.1
-0.8415,1.3731,8.1
-0.9703,1.3355,8.1
-1.0641,1.2459,8.1
-1.1393,1.1393,8.1
-1.2564,1.0731,8.1
-1.3218,0.9603,8.1
-1.3973,0.8562,8.1
-1.4398,0.7336,8.1
-1.4936,-2.9992,8.1
-1.5729,-2.9476,8.1
-1.5614,-2.9897,8.1
-1.6041,-2.9899,8.1
-1.6369,-2.9669,8.1
-1.6603,-2.9444,8.1
-1.6411,-2.9498,8.1
-1.6092,-2.9537,8.1
-1.5734,-2.9768,8.1
-1.5684,-2.976,8.1
-1.5263,-2.9422,8.1
-1.4487,-0.7382,8.1
-1.3934,-0.8539,8.1
-1.3058,-0.9487,8.1
-1.2372,-1.0566,8.1
-1.1525,-1.1525,8.1
-1.0577,-1.2384,8.1
-0.9469,-1.3033,8.1
-0.8523,-1.3908,8.1
-0.755,-1.4818,8.1
-0.6222,-1.5022,8.1
-0.5069,-1.5599,8.1
-0.3749,-1.5614,8.1
-0.2551,-1.6105,8.1
-0.1287,-1.6347,8.1
-0.0,-1.6368,8.1
0.1286,-1.6336,8.1
0.2592,-1.6364,8.1
0.3827,-1.5941,8.1
0.504,-1.5512,8.1
0.6359,-1.5352,8.1
0.7397,-1.4517,8.1
0.8622,-1.407,8.1
0.9557,-1.3154,8.1
1.0759,-1.2597,8.1
1.1392,-1.1392,8.1
1.2543,-1.0712,8.1
1.3382,-0.9723,8.1
1.4081,-0.8629,8.1
1.4448,-0.7362,8.1
1.5158,-0.6279,8.1
1.5512,-0.504,8.1
1.5778,-0.3788,8.1
1.5894,-0.2517,8.1
1.6274,-0.1281,8.1
1.7379,0.0,8.25
1.6996,0.1338,8.25
1.7196,0.2724,8.25
1.6885,0.4054,8.25
1.651,0.5364,8.25
1.5721,0.6512,8.25
1.5382,0.7838,8.25
1.4596,0.8945,8.25
1.4049,1.0207,8.25
1.2906,1.1023,8.25
1.2299,1.2299,8.25
1.1109,1.3006,8.25
1.0195,1.4033,8.25
0.9026,1.4729,8.25
0.7788,1.5284,8.25
0.6612,1.5963,8.25
0.5311,1.6344,8.25
0.4074,1.697,8.25
0.2725,1.7206,8.25
0.1348,1.7122,8.25
0.0,1.7227,8.25
-0.1365,1.7347,8.25
-0.2707,1.7091,8.25
-0.3963,1.6507,8.25
-0.5263,1.6199,8.25
-0.6536,1.578,8.25
-0.7971,1.5644,8.25
-0.8893,1.4511,8.25
-1.0141,1.3958,8.25
-1.1149,1.3054,8.25
-1.2216,1.2216,8.25
-1.3012,1.1113,8.25
-1.376,0.9997,8.25
-1.4731,0.9027,8.25
-1.5339,0.7816,8.25
-1.619,-2.9756,8.25
-1.6447,-2.9426,8.25
-1.6961,-2.9926,8.25
-1.6832,-2.9501,8.25
-1.6936,-2.9922,8.25
-1.7024,-2.9803,8.25
-1.6986,-2.9818,8.25
-1.7344,-2.9862,8.25
-1.6984,-2.9561,8.25
-1.623,-2.9856,8.25
-1.6135,-2.9586,8.25
-1.5375,-0.7834,8.25
-1.4587,-0.8939,8.25
-1.3965,-1.0146,8.25
-1.3307,-1.1365,8.25
-1.2361,-1.2361,8.25
-1.1215,-1.3132,8.25
-1.0037,-1.3814,8.25
-0.8959,-1.462,8.25
-0.7899,-1.5502,8.25
-0.663,-1.6006,8.25
-0.5374,-1.654,8.25
-0.3989,-1.6617,8.25
-0.266,-1.6794,8.25
-0.1348,-1.7128,8.25
-0.0,-1.7345,8.25
0.1378,-1.7506,8.25
0.2739,-1.7295,8.25
0.3994,-1.6638,8.25
0.533,-1.6403,8.25
0.6573,-1.5869,8.25
0.7779,-1.5267,8.25
0.9102,-1.4853,8.25
0.9976,-1.3731,8.25
1.1365,-1.3307,8.25
1.2033,-1.2033,8.25
1.2912,-1.1028,8.25
1.4088,-1.0236,8.25
1.4639,-0.8971,8.25
1.515,-0.7719,8.25
1.5779,-0.6536,8.25
1.6601,-0.5394,8.25
1.68,-0.4033,8.25
1.6877,-0.2673,8.25
1.7242,-0.1357,8.25
1.7059,0.0,8.4
1.6934,0.1333,8.4
1.6888,0.2675,8.4
1.6108,0.3867,8.4
1.579,0.513,8.4
1.5317,0.6345,8.4
1.4914,0.7599,8.4
1.4499,0.8885,8.4
1.352,0.9823,8.4
1.3022,1.1122,8.4
1.1712,1.1712,8.4
1.0876,1.2734,8.4
1.0036,1.3813,8.4
0.8661,1.4133,8.4
0.7739,1.5188,8.4
0.6379,1.54,8.4
0.5109,1.5725,8.4
0.3936,1.6395,8.4
0.26,1.6414,8.4
0.13,1.6515,8.4
0.0,1.6975,8.4
-0.1313,1.6684,8.4
-0.2648,1.6722,8.4
-0.3976,1.656,8.4
-0.5154,1.5861,8.4
-0.6466,1.5611,8.4
-0.7564,1.4845,8.4
-0.8863,1.4463,8.4
-0.9816,1.351,8.4
-1.0937,1.2806,8.4
-1.1785,1.1785,8.4
-1.2703,1.0849,8.4
-1.3663,0.9927,8.4
-1.4558,0.8921,8.4
-1.5043,0.7665,8.4
-1.5348,-2.9999,8.4
-1.605,-2.9669,8.4
-1.6267,-2.9564,8.4
-1.637,-2.941,8.4
-1.6625,-2.9809,8.4
-1.6939,-2.9515,8.4
-1.7038,-2.9797,8.4
-1.6415,-2.9909,8.4
-1.6181,-2.9762,8.4
-1.6079,-2.9576,8.4
-1.5369,-2.9999,8.4
-1.4813,-0.7547,8.4
-1.4513,-0.8894,8.4
-1.3502,-0.981,8.4
-1.2945,-1.1056,8.4
-1.1942,-1.1942,8.4
-1.1114,-1.3012,8.4
-1.002,-1.3791,8.4
-0.8653,-1.412,8.4
-0.7757,-1.5224,8.4
-0.6392,-1.5431,8.4
-0.5238,-1.612,8.4
-0.391,-1.6285,8.4
-0.2588,-1.634,8.4
-0.1324,-1.6822,8.4
-0.0,-1.6831,8.4
0.1331,-1.6918,8.4
0.2608,-1.6469,8.4
0.3998,-1.6655,8.4
0.5168,-1.5906,8.4
0.6472,-1.5625,8.4
0.7746,-1.5202,8.4
0.8669,-1.4147,8.4
1.0013,-1.3781,8.4
1.1055,-1.2943,8.4
1.194,-1.194,8.4
1.2932,-1.1045,8.4
1.383,-1.0048,8.4
1.4522,-0.8899,8.4
1.4788,-0.7535,8.4
1.559,-0.6457,8.4
1.5793,-0.5131,8.4
1.6428,-0.3944,8.4
1.6575,-0.2625,8.4
1.6873,-0.1328,8.4
1.6935,0.0,8.55
1.6619,0.1308,8.55
1.6445,0.2605,8.55
1.6273,0.3907,8.55
1.5983,0.5193,8.55
1.5617,0.6469,8.55
1.5168,0.7729,8.55
1.4318,0.8774,8.55
1.3561,0.9853,8.55
1.2697,1.0844,8.55
1.187,1.187,8.55
1.0806,1.2652,8.55
0.9779,1.346,8.55
0.8862,1.4462,8.55
0.769,1.5092,8.55
0.6429,1.5521,8.55
0.5313,1.6351,8.55
0.3889,1.6201,8.55
0.2661,1.6799,8.55
0.1322,1.6796,8.55
0.0,1.7212,8.55
-0.1317,1.6734,8.55
-0.2635,1.6634,8.55
-0.3994,1.6637,8.55
-0.5139,1.5815,8.55
-0.654,1.5789,8.55
-0.7706,1.5123,8.55
-0.8888,1.4503,8.55
-1.0098,1.3898,8.55
-1.1165,1.3073,8.55
-1.1789,1.1789,8.55
-1.2888,1.1007,8.55
-1.3536,0.9835,8.55
-1.4412,0.8832,8.55
-1.5264,0.7778,8.55
-1.5871,-2.9811,8.55
-1.5943,-2.9975,8.55
-1.6708,-2.955,8.55
-1.6494,-2.9842,8.55
-1.6981,-2.9591,8.55
-1.697,-2.9749,8.55
-1.6686,-2.9729,8.55
-1.6492,-2.9707,8.55
-1.6727,-2.9853,8.55
-1.6273,-2.9458,8.55
-1.5603,-2.9888,8.55
-1.5224,-0.7757,8.55
-1.4337,-0.8786,8.55
-1.3601,-0.9882,8.55
-1.3046,-1.1142,8.55
-1.2067,-1.2067,8.55
-1.0841,-1.2693,8.55
-0.9973,-1.3727,8.55
-0.8887,-1.4503,8.55
-0.7644,-1.5003,8.55
-0.6405,-1.5462,8.55
-0.5295,-1.6297,8.55
-0.3954,-1.6471,8.55
-0.2611,-1.6484,8.55
-0.1342,-1.7052,8.55
-0.0,-1.7161,8.55
0.1337,-1.6989,8.55
0.2606,-1.6451,8.55
0.3921,-1.6334,8.55
0.5237,-1.6117,8.55
0.641,-1.5475,8.55
0.7622,-1.4958,8.55
0.8794,-1.4351,8.55
0.9827,-1.3525,8.55
1.1083,-1.2977,8.55
1.1775,-1.1775,8.55
1.282,-1.0949,8.55
1.3608,-0.9887,8.55
1.4329,-0.8781,8.55
1.5242,-0.7766,8.55
1.5888,-0.6581,8.55
1.6022,-0.5206,8.55
1.6269,-0.3906,8.55
1.6717,-0.2648,8.55
1.6982,-0.1337,8.55
1.6274,0.0,8.7
1.6393,0.129,8.7
1.6468,0.2608,8.7
1.5928,0.3824,8.7
1.5403,0.5005,8.7
1.5315,0.6344,8.7
1.4632,0.7456,8.7
1.3865,0.8497,8.7
1.3162,0.9563,8.7
1.2624,1.0782,8.7
1.1607,1.1607,8.7
1.0481,1.2272,8.7
0.9804,1.3494,8.7
0.8618,1.4063,8.7
0.7355,1.4436,8.7
0.636,1.5354,8.7
0.5005,1.5403,8.7
0.379,1.5788,8.7
0.2558,1.6153,8.7
0.1277,1.623,8.7
0.0,1.6235,8.7
-0.1302,1.6541,8.7
-0.255,1.6098,8.7
-0.3849,1.603,8.7
-0.5072,1.561,8.7
-0.6175,1.4908,8.7
-0.7569,1.4855,8.7
-0.8469,1.382,8.7
-0.9503,1.308,8.7
-1.0501,1.2295,8.7
-1.1453,1.1453,8.7
-1.232,1.0522,8.7
-1.3255,0.9631,8.7
-1.3931,0.8537,8.7
-1.4458,0.7367,8.7
-1.4969,-2.98,8.7
-1.5398,-2.9592,8.7
-1.6064,-2.9804,8.7
-1.6015,-2.9898,8.7
-1.6485,-2.9777,8.7
-1.6405,-2.9911,8.7
-1.6598,-2.9858,8.7
-1.6066,-2.9683,8.7
-1.5989,-2.9764,8.7
-1.5777,-2.9686,8.7
-1.5116,-2.9943,8.7
-1.472,-0.75,8.7
-1.3806,-0.8461,8.7
-1.3194,-0.9586,8.7
-1.2278,-1.0486,8.7
-1.1644,-1.1644,8.7
-1.0705,-1.2534,8.7
-0.977,-1.3447,8.7
-0.8682,-1.4168,8.7
-0.7377,-1.4479,8.7
-0.6401,-1.5453,8.7
-0.5149,-1.5848,8.7
-0.3899,-1.6239,8.7
-0.2553,-1.6119,8.7
-0.1294,-1.6436,8.7
-0.0,-1.6209,8.7
0.1277,-1.623,8.7
0.2585,-1.6321,8.7
0.3835,-1.5973,8.7
0.4988,-1.5352,8.7
0.6221,-1.5019,8.7
0.7392,-1.4508,8.7
0.8482,-1.3842,8.7
0.9675,-1.3316,8.7
1.0528,-1.2327,8.7
1.1605,-1.1605,8.7
1.2539,-1.0709,8.7
1.3469,-0.9786,8.7
1.4226,-0.8718,8.7
1.4619,-0.7449,8.7
1.4941,-0.6189,8.7
1.5398,-0.5003,8.7
1.6099,-0.3865,8.7
1.6287,-0.258,8.7
1.65,-0.1299,8.7
1.5651,0.0,8.85
1.5424,0.1214,8.85
1.5339,0.2429,8.85
1.5353,0.3686,8.85
1.4633,0.4754,8.85
1.4682,0.6081,8.85
1.4008,0.7137,8.85
1.309,0.8021,8.85
1.2613,0.9164,8.85
1.2065,1.0304,8.85
1.0875,1.0875,8.85
1.0066,1.1786,8.85
0.9189,1.2648,8.85
0.8209,1.3396,8.85
0.7036,1.3809,8.85
0.5967,1.4406,8.85
0.474,1.459,8.85
0.3588,1.4946,8.85
0.2457,1.5516,8.85
0.1227,1.5586,8.85
0.0,1.5873,8.85
-0.1222,1.5531,8.85
-0.2482,1.567,8.85
-0.3708,1.5444,8.85
-0.4893,1.5058,8.85
-0.5922,1.4297,8.85
-0.7141,1.4015,8.85
-0.8314,1.3567,8.85
-0.9166,1.2616,8.85
-1.0256,1.2009,8.85
-1.0993,1.0993,8.85
-1.1792,1.0071,8.85
-1.2437,0.9036,8.85
-1.3329,0.8168,8.85
-1.3878,0.7071,8.85
-1.4478,-2.9791,8.85
-1.4774,-2.9609,8.85
-1.5282,-2.9922,8.85
-1.5299,-2.9563,8.85
-1.5473,-2.9546,8.85
-1.5378,-2.9509,8.85
-1.5373,-2.9716,8.85
-1.5191,-2.9579,8.85
-1.4932,-2.9955,8.85
-1.5098,-2.9831,8.85
-1.4681,-2.976,8.85
-1.4157,-0.7213,8.85
-1.3488,-0.8266,8.85
-1.2466,-0.9057,8.85
-1.1957,-1.0212,8.85
-1.1249,-1.1249,8.85
-1.0225,-1.1972,8.85
-0.9021,-1.2416,8.85
-0.8187,-1.336,8.85
-0.7025,-1.3787,8.85
-0.6085,-1.469,8.85
-0.4868,-1.4982,8.85
-0.3685,-1.535,8.85
-0.2474,-1.5619,8.85
-0.1211,-1.5393,8.85
-0.0,-1.5861,8.85
0.1213,-1.5419,8.85
0.2431,-1.5347,8.85
0.3672,-1.5293,8.85
0.484,-1.4897,8.85
0.6035,-1.457,8.85
0.7159,-1.4051,8.85
0.8037,-1.3115,8.85
0.9064,-1.2475,8.85
1.0226,-1.1973,8.85
1.117,-1.117,8.85
1.1763,-1.0047,8.85
1.246,-0.9053,8.85
1.3353,-0.8183,8.85
1.3947,-0.7107,8.85
1.4613,-0.6053,8.85
1.5068,-0.4896,8.85
1.5329,-0.368,8.85
1.5447,-0.2447,8.85
1.5431,-0.1214,8.85
2.9962,0.0,9.0
2.9519,0.2323,9.0
2.9233,0.463,9.0
2.9014,0.6966,9.0
2.8298,0.9194,9.0
2.7256,1.129,9.0
2.6268,1.3384,9.0
2.5164,1.5421,9.0
2.3991,1.743,9.0
2.2713,1.9398,9.0
2.1237,2.1237,9.0
1.9245,2.2533,9.0
1.7392,2.3938,9.0
1.5405,2.5139,9.0
1.3425,2.6347,9.0
1.148,2.7716,9.0
0.9213,2.8356,9.0
0.7008,2.9191,9.0
0.4698,2.9661,9.0
0.231,2.9357,9.0
0.0,2.9912,9.0
-0.2356,2.9933,9.0
-0.4677,2.9531,9.0
-0.6947,2.8937,9.0
-0.9228,2.8401,9.0
-1.1272,2.7212,9.0
-1.3471,2.6439,9.0
-1.5521,2.5328,9.0
-1.7436,2.3999,9.0
-1.9267,2.2559,9.0
-2.0884,2.0884,9.0
-2.2812,1.9483,9.0
-2.4085,1.7499,9.0
-2.5354,1.5537,9.0
-2.6689,1.3599,9.0
-2.7422,-2.95,9.0
-2.816,-2.9513,9.0
-2.9126,-2.9789,9.0
-2.9656,-2.9508,9.0
-2.9821,-2.9737,9.0
-2.9862,-2.9441,9.0
-2.9357,-2.944,9.0
-2.9156,-2.9927,9.0
-2.9158,-2.9834,9.0
-2.8338,-2.9837,9.0
-2.747,-2.9621,9.0
-2.6661,-1.3584,9.0
-2.5173,-1.5426,9.0
-2.4067,-1.7485,9.0
-2.2811,-1.9482,9.0
-2.0951,-2.0951,9.0
-1.9174,-2.245,9.0
-1.7534,-2.4134,9.0
-1.5499,-2.5292,9.0
-1.348,-2.6456,9.0
-1.145,-2.7643,9.0
-0.9112,-2.8044,9.0
-0.6969,-2.9029,9.0
-0.4685,-2.9582,9.0
-0.2321,-2.9489,9.0
-0.0,-3.0022,9.0
0.231,-2.9352,9.0
0.4656,-2.94,9.0
0.6959,-2.8988,9.0
0.9211,-2.835,9.0
1.1326,-2.7344,9.0
1.3385,-2.627,9.0
1.568,-2.5587,9.0
1.7495,-2.408,9.0
1.9126,-2.2394,9.0
2.1241,-2.1241,9.0
2.2545,-1.9255,9.0
2.3982,-1.7424,9.0
2.5502,-1.5627,9.0
2.6608,-1.3557,9.0
2.7229,-1.1279,9.0
2.8381,-0.9221,9.0
2.8903,-0.6939,9.0
2.941,-0.4658,9.0
2.9863,-0.235,9.0
3.0155,0.0,9.15
3.0022,0.2363,9.15
2.9724,0.4708,9.15
2.94,0.7058,9.15
2.9016,0.9428,9.15
2.8257,1.1704,9.15
2.6994,1.3754,9.15
2.5747,1.5778,9.15
2.4573,1.7853,9.15
2.3065,1.9699,9.15
2.1418,2.1418,9.15
1.9616,2.2968,9.15
1.786,2.4583,9.15
1.5724,2.5659,9.15
1.3662,2.6814,9.15
1.1661,2.8153,9.15
0.9418,2.8986,9.15
0.7055,2.9387,9.15
0.473,2.9864,9.15
0.2383,3.0279,9.15
0.0,3.0143,9.15
-0.2395,3.0431,9.15
-0.4736,2.9899,9.15
-0.7112,2.9624,9.15
-0.9299,2.8619,9.15
-1.1514,2.7798,9.15
-1.3806,2.7095,9.15
-1.5751,2.5703,9.15
-1.7905,2.4644,9.15
-1.9593,2.294,9.15
-2.1617,2.1617,9.15
-2.2903,1.9561,9.15
-2.4562,1.7845,9.15
-2.5795,1.5807,9.15
-2.7115,1.3816,9.15
-2.8071,-2.9478,9.15
-2.9053,-2.9491,9.15
-2.9705,-2.9704,9.15
-2.9987,-2.9738,9.15
-3.0082,-2.9861,9.15
-3.0091,-2.9777,9.15
-3.0369,-2.9486,9.15
-3.0097,-2.9796,9.15
-2.9601,-2.9731,9.15
-2.8794,-2.9544,9.15
-2.7845,-2.9467,9.15
-2.7242,-1.388,9.15
-2.594,-1.5896,9.15
-2.4343,-1.7686,9.15
-2.3031,-1.967,9.15
-2.1397,-2.1397,9.15
-1.9769,-2.3147,9.15
-1.7948,-2.4703,9.15
-1.5946,-2.6021,9.15
-1.3721,-2.6929,9.15
-1.1587,-2.7974,9.15
-0.9275,-2.8547,9.15
-0.7077,-2.9478,9.15
-0.4759,-3.0048,9.15
-0.2359,-2.9973,9.15
-0.0,-3.0208,9.15
0.2366,-3.0067,9.15
0.4786,-3.0216,9.15
0.7024,-2.9256,9.15
0.9328,-2.8709,9.15
1.1505,-2.7775,9.15
1.3803,-2.7089,9.15
1.5692,-2.5606,9.15
1.7948,-2.4703,9.15
1.9653,-2.3011,9.15
2.1286,-2.1286,9.15
2.3018,-1.9659,9.15
2.4548,-1.7835,9.15
2.6063,-1.5971,9.15
2.7068,-1.3792,9.15
2.7954,-1.1579,9.15
2.8875,-0.9382,9.15
2.942,-0.7063,9.15
2.9965,-0.4746,9.15
3.0044,-0.2365,9.15
2.9251,0.0,9.3
2.9717,0.2339,9.3
2.9387,0.4654,9.3
2.8771,0.6907,9.3
2.8179,0.9156,9.3
2.7057,1.1207,9.3
2.6369,1.3436,9.3
2.5202,1.5444,9.3
2.3823,1.7308,9.3
2.2457,1.918,9.3
2.1074,2.1074,9.3
1.9216,2.2499,9.3
1.7198,2.3671,9.3
1.5473,2.525,9.3
1.327,2.6043,9.3
1.1382,2.7478,9.3
0.9151,2.8164,9.3
0.694,2.8907,9.3
0.4638,2.9284,9.3
0.2327,2.9567,9.3
0.0,2.9599,9.3
-0.232,2.9475,9.3
-0.46,2.9042,9.3
-0.6832,2.8456,9.3
-0.9103,2.8015,9.3
-1.1256,2.7173,9.3
-1.3415,2.6327,9.3
-1.55,2.5294,9.3
-1.7516,2.4109,9.3
-1.9112,2.2377,9.3
-2.1036,2.1036,9.3
-2.247,1.9191,9.3
-2.4068,1.7486,9.3
-2.5062,1.5358,9.3
-2.6452,1.3478,9.3
-2.7272,-2.9539,9.3
-2.7957,-2.9905,9.3
-2.8795,-2.9534,9.3
-2.8967,-2.9943,9.3
-2.9367,-2.9805,9.3
-2.9624,-2.9867,9.3
-2.9154,-2.9554,9.3
-2.9175,-2.9438,9.3
-2.8743,-2.969,9.3
-2.7935,-2.9477,9.3
-2.7234,-2.9415,9.3
-2.6478,-1.3491,9.3
-2.5033,-1.534,9.3
-2.3944,-1.7396,9.3
-2.232,-1.9063,9.3
-2.0699,-2.0699,9.3
-1.9061,-2.2317,9.3
-1.7405,-2.3955,9.3
-1.5333,-2.5021,9.3
-1.3449,-2.6394,9.3
-1.1243,-2.7143,9.3
-0.9211,-2.835,9.3
-0.6887,-2.8688,9.3
-0.4616,-2.9143,9.3
-0.233,-2.9608,9.3
-0.0,-2.9579,9.3
0.2322,-2.9509,9.3
0.4639,-2.9289,9.3
0.6891,-2.8702,9.3
0.9123,-2.8079,9.3
1.1241,-2.7138,9.3
1.3504,-2.6503,9.3
1.5406,-2.5141,9.3
1.7503,-2.4091,9.3
1.9192,-2.2471,9.3
2.102,-2.102,9.3
2.2291,-1.9038,9.3
2.4103,-1.7512,9.3
2.5056,-1.5354,9.3
2.6548,-1.3527,9.3
2.7375,-1.1339,9.3
2.8249,-0.9178,9.3
2.8676,-0.6885,9.3
2.9408,-0.4658,9.3
2.9262,-0.2303,9.3
3.0437,0.0,9.45
3.0068,0.2366,9.45
2.9512,0.4674,9.45
2.9145,0.6997,9.45
2.8829,0.9367,9.45
2.8059,1.1622,9.45
2.6827,1.3669,9.45
2.5526,1.5642,9.45
2.4449,1.7763,9.45
2.2904,1.9562,9.45
2.148,2.148,9.45
1.9681,2.3043,9.45
1.7669,2.4319,9.45
1.5891,2.5931,9.45
1.3771,2.7027,9.45
1.1592,2.7986,9.45
0.9252,2.8476,9.45
0.7067,2.9435,9.45
0.4744,2.9951,9.45
0.237,3.0109,9.45
0.0,3.0265,9.45
-0.2381,3.0252,9.45
-0.4691,2.9617,9.45
-0.7109,2.9612,9.45
-0.9372,2.8844,9.45
-1.1654,2.8135,9.45
-1.3595,2.6682,9.45
-1.5805,2.5791,9.45
-1.7607,2.4234,9.45
-1.9782,2.3162,9.45
-2.1483,2.1483,9.45
-2.2921,1.9576,9.45
-2.4227,1.7602,9.45
-2.5676,1.5734,9.45
-2.6964,1.3739,9.45
-2.7609,-2.9981,9.45
-2.8868,-2.9898,9.45
-2.9409,-2.9661,9.45
-3.0016,-2.9902,9.45
-3.0135,-2.9427,9.45
-3.0293,-2.9502,9.45
-2.9923,-2.9713,9.45
-2.9645,-2.9937,9.45
-2.9337,-2.9572,9.45
-2.8731,-2.9768,9.45
-2.8045,-2.9806,9.45
-2.6963,-1.3738,9.45
-2.5559,-1.5662,9.45
-2.4516,-1.7812,9.45
-2.3125,-1.975,9.45
-2.1166,-2.1166,9.45
-1.9782,-2.3162,9.45
-1.7634,-2.427,9.45
-1.5741,-2.5687,9.45
-1.3611,-2.6713,9.45
-1.148,-2.7714,9.45
-0.9413,-2.897,9.45
-0.7055,-2.9386,9.45
-0.4676,-2.9521,9.45
-0.2366,-3.0066,9.45
-0.0,-3.0189,9.45
0.2361,-3.0005,9.45
0.4741,-2.9935,9.45
0.7037,-2.9313,9.45
0.9346,-2.8764,9.45
1.1475,-2.7702,9.45
1.3609,-2.671,9.45
1.5842,-2.5852,9.45
